customer_id,gender,birthdate,user_agent,ip_address,campaign,order_date,pages_visited,order_id,tshirt_category,tshirt_price,tshirt_quantity,tshirt_type,tshirt_department,tshirt_colour
244027,M,1953/9/3,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",149.13.127.80,False,2013-11-16,12,HTS-244027-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
y8ptfg,M,1965/2/12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",102.118.143.7,True,2017-02-17,7,HTS-y8ptfg-0003,Hoodie,23.0,1,Hoodie,Unisex,Unknown
y8ptfg,M,1965/2/12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",102.118.143.7,True,2015-07-14,24,HTS-y8ptfg-0001,Black T-Shirt M,19.0,2,Shirt,Man,Black
y8ptfg,M,1965/2/12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",102.118.143.7,True,2016-07-24,9,HTS-y8ptfg-0002,Hoodie,23.0,3,Hoodie,Unisex,Unknown
369786,,1845/5/11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",114.40.153.247,False,2017-01-13,18,HTS-369786-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
k1nv2c,M,1955/12/20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",169.183.17.208,False,2016-05-31,7,HTS-k1nv2c-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
k1nv2c,M,1955/12/20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",169.183.17.208,False,2015-09-11,13,HTS-k1nv2c-0001,Hoodie,23.0,3,Hoodie,Unisex,Unknown
k1nv2c,M,1955/12/20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",169.183.17.208,False,2017-01-16,17,HTS-k1nv2c-0003,Hoodie,23.0,6,Hoodie,Unisex,Unknown
997658,,1973/10/18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",99.36.185.123,False,2017-01-09,16,HTS-997658-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
ncez9b,F,1999/10/17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",68.178.132.124,True,2016-03-04,15,HTS-ncez9b-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
817379,M,1948/7/30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.173.238.128,True,2016-07-07,9,HTS-817379-0004,White T-Shirt M,20.0,17,Shirt,Man,White
817379,M,1948/7/30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.173.238.128,True,2014-10-10,13,HTS-817379-0002,Tennis Shirt,24.0,15,Shirt,Unisex,Unknown
817379,M,1948/7/30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.173.238.128,True,2013-11-27,15,HTS-817379-0001,White T-Shirt M,20.0,22,Shirt,Man,White
817379,M,1948/7/30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.173.238.128,True,2015-08-14,8,HTS-817379-0003,White T-Shirt F,18.0,20,Shirt,Woman,White
292281,F,1966/1/16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",57.217.247.107,False,2013-11-08,18,HTS-292281-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
292281,F,1966/1/16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",57.217.247.107,False,2016-06-01,9,HTS-292281-0003,White T-Shirt F,18.0,3,Shirt,Woman,White
292281,F,1966/1/16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",57.217.247.107,False,2015-08-08,9,HTS-292281-0002,White T-Shirt F,18.0,3,Shirt,Woman,White
292281,F,1966/1/16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",57.217.247.107,False,2017-03-27,10,HTS-292281-0004,Black T-Shirt F,17.5,2,Shirt,Woman,Black
453899,F,1948/6/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",66.24.134.96,False,2016-06-05,8,HTS-453899-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
453899,F,1948/6/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",66.24.134.96,False,2015-08-07,11,HTS-453899-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
i06wnt,M,1992/5/1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",87.194.230.173,False,2015-11-15,12,HTS-i06wnt-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
045640,M,1966/1/26,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",164.3.140.28,False,2016-05-30,14,HTS-045640-0002,White T-Shirt M,20.0,1,Shirt,Man,White
045640,M,1966/1/26,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",164.3.140.28,False,2015-07-30,6,HTS-045640-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
045640,M,1966/1/26,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",164.3.140.28,False,2017-03-18,6,HTS-045640-0003,Hoodie,23.0,1,Hoodie,Unisex,Unknown
cp4uqd,M,1899/11/6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",90.132.180.124,True,2016-01-09,16,HTS-cp4uqd-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
942868,F,1958/7/13,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.72.49.213,False,2016-08-27,12,HTS-942868-0003,Hoodie,23.0,1,Hoodie,Unisex,Unknown
942868,F,1958/7/13,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.72.49.213,False,2014-11-04,12,HTS-942868-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
942868,F,1958/7/13,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.72.49.213,False,2015-09-28,12,HTS-942868-0002,White T-Shirt M,20.0,1,Shirt,Man,White
273335,,1971/10/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",111.113.185.254,False,2016-09-21,6,HTS-273335-0003,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
273335,,1971/10/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",111.113.185.254,False,2015-04-15,16,HTS-273335-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
273335,,1971/10/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",111.113.185.254,False,2014-08-21,13,HTS-273335-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
641508,F,1951/1/26,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",173.4.206.115,False,2016-12-19,13,HTS-641508-0001,Black T-Shirt F,17.5,1,Shirt,Woman,Black
924563,F,1951/12/13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.131.172.238,False,2014-09-06,15,HTS-924563-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
924563,F,1951/12/13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.131.172.238,False,2015-04-19,13,HTS-924563-0002,Hoodie,23.0,3,Hoodie,Unisex,Unknown
924563,F,1951/12/13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.131.172.238,False,2015-12-07,5,HTS-924563-0003,Black T-Shirt M,19.0,3,Shirt,Man,Black
824364,M,1940/1/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",90.115.72.241,False,2015-08-27,10,HTS-824364-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
824364,M,1940/1/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",90.115.72.241,False,2016-12-08,10,HTS-824364-0002,Black T-Shirt M,19.0,1,Shirt,Man,Black
347868,M,1959/6/23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",64.120.146.19,False,2015-09-20,10,HTS-347868-0002,White T-Shirt M,20.0,1,Shirt,Man,White
347868,M,1959/6/23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",64.120.146.19,False,2014-11-09,12,HTS-347868-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
347868,M,1959/6/23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",64.120.146.19,False,2016-07-12,9,HTS-347868-0003,Hoodie,23.0,1,Hoodie,Unisex,Unknown
610293,F,1979/11/17,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",52.230.158.98,False,2016-07-27,11,HTS-610293-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
008070,F,1967/11/2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",135.146.93.78,False,2014-12-20,11,HTS-008070-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
008070,F,1967/11/2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",135.146.93.78,False,2017-01-13,14,HTS-008070-0002,Black T-Shirt F,17.5,1,Shirt,Woman,Black
giyz0c,M,1981/5/8,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,169.226.245.238,False,2017-01-01,13,HTS-giyz0c-0001,White T-Shirt M,20.0,1,Shirt,Man,White
894143,M,1866/4/27,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",71.150.200.153,False,2015-11-20,13,HTS-894143-0001,Black T-Shirt M,19.0,2,Shirt,Man,Black
5ddqp0,,1995/5/4,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",137.89.237.69,True,2015-09-06,13,HTS-5ddqp0-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
618987,,1975/2/13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.36.6.95,True,2015-03-22,16,HTS-618987-0001,Tennis Shirt,24.0,2,Shirt,Unisex,Unknown
618987,,1975/2/13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.36.6.95,True,2016-07-04,4,HTS-618987-0003,White T-Shirt F,18.0,3,Shirt,Woman,White
618987,,1975/2/13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.36.6.95,True,2015-11-18,10,HTS-618987-0002,White T-Shirt M,20.0,1,Shirt,Man,White
618987,,1975/2/13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",133.36.6.95,True,2017-01-04,13,HTS-618987-0004,Black T-Shirt F,17.5,1,Shirt,Woman,Black
488026,F,1844/6/13,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,99.189.34.118,False,2016-09-26,10,HTS-488026-0001,Hoodie,23.0,2,Hoodie,Unisex,Unknown
808242,F,1945/10/17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",173.17.77.236,False,2014-12-08,15,HTS-808242-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
245836,M,1962/2/22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",166.198.234.193,False,2015-09-08,11,HTS-245836-0003,White T-Shirt F,18.0,2,Shirt,Woman,White
245836,M,1962/2/22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",166.198.234.193,False,2015-02-19,8,HTS-245836-0002,White T-Shirt M,20.0,1,Shirt,Man,White
245836,M,1962/2/22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",166.198.234.193,False,2016-04-11,10,HTS-245836-0004,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
245836,M,1962/2/22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",166.198.234.193,False,2014-07-23,10,HTS-245836-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2015-11-15,5,HTS-585737-0007,Black T-Shirt F,17.5,4,Shirt,Woman,Black
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2015-06-24,4,HTS-585737-0006,White T-Shirt F,18.0,3,Shirt,Woman,White
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2013-05-13,9,HTS-585737-0001,Hoodie,23.0,3,Hoodie,Unisex,Unknown
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2016-09-22,4,HTS-585737-0009,White T-Shirt M,20.0,6,Shirt,Man,White
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2014-08-21,6,HTS-585737-0004,White T-Shirt F,18.0,3,Shirt,Woman,White
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2016-04-25,2,HTS-585737-0008,Tennis Shirt,24.0,2,Shirt,Unisex,Unknown
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2013-10-04,12,HTS-585737-0002,Hoodie,23.0,5,Hoodie,Unisex,Unknown
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2017-03-05,6,HTS-585737-0010,Black T-Shirt F,17.5,3,Shirt,Woman,Black
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2014-04-07,6,HTS-585737-0003,Hoodie,23.0,5,Hoodie,Unisex,Unknown
585737,,1863/6/24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,102.84.32.87,True,2015-01-07,9,HTS-585737-0005,Tennis Shirt,24.0,2,Shirt,Unisex,Unknown
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2015-12-28,10,HTS-102222-0005,White T-Shirt M,20.0,2,Shirt,Man,White
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2015-06-15,16,HTS-102222-0004,Black T-Shirt M,19.0,1,Shirt,Man,Black
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2016-12-26,9,HTS-102222-0007,Hoodie,23.0,3,Hoodie,Unisex,Unknown
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2014-01-01,17,HTS-102222-0002,Black T-Shirt M,19.0,1,Shirt,Man,Black
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2016-06-24,5,HTS-102222-0006,White T-Shirt M,20.0,2,Shirt,Man,White
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2013-06-30,14,HTS-102222-0001,White T-Shirt M,20.0,5,Shirt,Man,White
102222,M,1951/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.21.171.5,True,2014-12-18,11,HTS-102222-0003,Black T-Shirt M,19.0,4,Shirt,Man,Black
ggq35t,F,1984/11/30,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,52.162.63.218,True,2017-04-09,12,HTS-ggq35t-0003,White T-Shirt M,20.0,1,Shirt,Man,White
ggq35t,F,1984/11/30,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,52.162.63.218,True,2015-07-28,8,HTS-ggq35t-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
ggq35t,F,1984/11/30,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,52.162.63.218,True,2016-08-30,10,HTS-ggq35t-0002,Black T-Shirt M,19.0,2,Shirt,Man,Black
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2015-08-11,8,HTS-597671-0003,White T-Shirt F,18.0,1,Shirt,Woman,White
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2014-10-27,11,HTS-597671-0002,Black T-Shirt F,17.5,1,Shirt,Woman,Black
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2016-05-24,11,HTS-597671-0005,White T-Shirt F,18.0,2,Shirt,Woman,White
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2015-12-26,11,HTS-597671-0004,Black T-Shirt F,17.5,5,Shirt,Woman,Black
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2016-10-26,5,HTS-597671-0006,White T-Shirt F,18.0,4,Shirt,Woman,White
597671,F,1870/3/3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",61.191.161.5,True,2014-05-26,11,HTS-597671-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
473821,M,1971/1/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",55.184.18.41,True,2016-11-07,10,HTS-473821-0002,White T-Shirt M,20.0,2,Shirt,Man,White
473821,M,1971/1/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",55.184.18.41,True,2015-04-06,7,HTS-473821-0001,White T-Shirt M,20.0,1,Shirt,Man,White
gzlbpa,F,1969/12/14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",94.90.72.118,False,2016-09-09,14,HTS-gzlbpa-0001,Black T-Shirt F,17.5,1,Shirt,Woman,Black
559414,F,1984/12/17,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,74.70.23.26,False,2016-11-14,10,HTS-559414-0001,White T-Shirt M,20.0,2,Shirt,Man,White
431642,F,1987/9/12,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",161.81.115.125,False,2015-05-11,8,HTS-431642-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
vp1rbx,M,1958/11/22,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.222.235.63,False,2015-11-12,14,HTS-vp1rbx-0001,Black T-Shirt F,17.5,1,Shirt,Woman,Black
828856,M,1969/11/10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.138.251.199,True,2015-11-17,12,HTS-828856-0001,Black T-Shirt M,19.0,2,Shirt,Man,Black
060990,F,1961/3/24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",131.187.192.106,False,2016-08-13,9,HTS-060990-0003,Black T-Shirt F,17.5,4,Shirt,Woman,Black
060990,F,1961/3/24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",131.187.192.106,False,2014-09-02,15,HTS-060990-0001,Hoodie,23.0,3,Hoodie,Unisex,Unknown
060990,F,1961/3/24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",131.187.192.106,False,2015-04-23,14,HTS-060990-0002,Hoodie,23.0,4,Hoodie,Unisex,Unknown
664958,,1962/4/20,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",77.120.107.159,False,2016-10-29,6,HTS-664958-0003,White T-Shirt F,18.0,3,Shirt,Woman,White
664958,,1962/4/20,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",77.120.107.159,False,2016-02-01,11,HTS-664958-0002,White T-Shirt M,20.0,2,Shirt,Man,White
664958,,1962/4/20,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",77.120.107.159,False,2015-04-22,22,HTS-664958-0001,White T-Shirt M,20.0,2,Shirt,Man,White
pv4g5q,M,1974/1/26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",100.145.72.65,False,2016-08-19,15,HTS-pv4g5q-0001,White T-Shirt M,20.0,1,Shirt,Man,White
068968,F,1963/5/9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",196.18.126.251,True,2015-01-15,13,HTS-068968-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
068968,F,1963/5/9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",196.18.126.251,True,2016-02-14,10,HTS-068968-0002,Hoodie,23.0,3,Hoodie,Unisex,Unknown
068968,F,1963/5/9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",196.18.126.251,True,2017-02-24,8,HTS-068968-0003,Black T-Shirt M,19.0,1,Shirt,Man,Black
